tweet_id,text,created_at,lang,user_id_hashed,retweet_count,like_count,comment_count,is_reply,reply_to_id,is_retweet,is_quote,urls,hashtags,mentions,media
247321759764852737,Mahal ko lang talaga si Sarah G kaya ako natutuwa. pero di na nakakatuwa ang Sarah G Live.:(,2012-09-16 13:11:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
247162223733137409,:( SOS!!!!,2012-09-16 02:37:00,de,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
245172219217596417,bahala na si batman.,2012-09-10 14:49:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
244670020611891200,This day when I realized that happy endings are for dreamers.,2012-09-09 05:34:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
244662205000335360,Boom! Ang talino mo talaga Mia!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!^_^,2012-09-09 05:03:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
242427146381950976,ate @aubzome !whazzap?? morning!!!,2012-09-03 01:01:00,en,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
242426841200209921,love ko si @markschist! hahaha :p morning buddy!,2012-09-03 01:00:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
241886675544993792,@kuagelo bakit mo sinunog kuya? yaw mo na?,2012-09-01 13:14:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
241867150804021248,@kuagelo Nge.kuya.di mo pa nasisend.Magsastart pa lang ako,2012-09-01 11:56:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
240492116973858817,@aubzome @juli0v Ano bah? Nakakairitah.#whatsupwiththat,2012-08-28 16:52:00,id,36f111be52d9886c,0,0,0,False,,False,False,[],"[""#whatsupwiththat""]",[],[]
240474289529290752,@aubzome kaya pala tahimik kanina. Nage-enjoy. Judging you!!!,2012-08-28 15:41:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
240462615778844672,Di ko na magets 'tong kinocode ko. ^_^ Pero malalaman ko rin 'to. Dahil magaling ako! \m/,2012-08-28 14:55:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
240450011152912384,@kuagelo sabi ko kaya most days ayaw mo palampasin! :p,2012-08-28 14:05:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
240444616225206272,@kuagelo hahaha most days you don't,2012-08-28 13:43:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
240393557184225280,@aubzome wow english. Haha,2012-08-28 10:21:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239887655750488065,@kuagelo hahaha. :p joke lang koia. yaya mode?,2012-08-27 00:50:00,sw,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239885184529481729,@kuagelo tsktsk gusto mo na naman matouch kuya gel.. :p,2012-08-27 00:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239342845872459776,@aubzome aubs!!!!!!!!!!!!,2012-08-25 12:45:00,fr,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239300677946441730,@kuagelo kuya.. pano mo po nahipan yung ulo mo? hmm amazing.,2012-08-25 09:58:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239281486510051329,@aubzome Ayoko. I have classmates kasi. haha,2012-08-25 08:42:00,et,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239276557145870336,@aubzome wag ka na sumama.gusto kong mapagisa sa bday ko~! lol,2012-08-25 08:22:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239264343118725120,@aubzome LOL :p Ayoko nga! wala akong pangfield trip pag lumabas ako ngayon.haha,2012-08-25 07:33:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239261985097789440,@aubzome hahahaha :p wag kang BI! I have net din e.. ^_^,2012-08-25 07:24:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
239260808050257920,@aubzome HAHAHA :p,2012-08-25 07:19:00,sk,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
238743875039158272,@kuagelo Paalis ka na ng inyong bahay? Ingat!morning!,2012-08-23 21:05:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
238743660106219520,morning @markschist! punta ka na!,2012-08-23 21:04:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
238743550274179072,@aubzome morning ate!,2012-08-23 21:04:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
238522753920147456,@aubzome wag kang abusado!hahaha LOL pwede rin.,2012-08-23 06:27:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
238506728784814081,@aubzome @thebaYANI @markschist @kuagelo HAHAHAHAHA ang hopeless neto. Di kita sasamahan sa malamig na gabi kung hindi kita labs!haha,2012-08-23 05:23:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
238504217927626752,I <3 my friends. @thebaYANI @aubzome @markschist @kuagelo,2012-08-23 05:13:00,en,36f111be52d9886c,1,0,0,False,,False,False,[],[],[],[]
238504056690200576,@aubzome Alumni. haha benta. :p kung sa org yan.baka mapagkamalan ka pang isa sa founders. :p,2012-08-23 05:12:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
238503839534305280,@kuagelo mahirap yan.. haha sa'yo.:p,2012-08-23 05:12:00,id,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
238289535434387457,Ang kyut ko!!! Shet! Shet! Shet! Shet!,2012-08-22 15:00:00,sq,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
237752813176889344,RIP Sec Robredo,2012-08-21 03:27:00,es,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
237725795446050816,@kuagelo Official na ba? san mo nakitang news kuya?,2012-08-21 01:40:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
237709257758371840,@kuagelo Where are you kuya gelo?,2012-08-21 00:34:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
237431102078328832,@aubzome patulog pa lang ako..haha 4 na ko punta dyan teaubs! waits for me.:),2012-08-20 06:09:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
236814294539436032,Let us continue praying for Sec Robredo's safety.,2012-08-18 13:18:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
235849300834390016,@aubzome @nakiTheGrappler @thebaYANI haynako. mga walang pag-ibig. buti pa kami ni ate yani..may lovelife.HAHAHAHAHAHA,2012-08-15 21:23:00,tl,36f111be52d9886c,0,0,1,False,,False,False,[],[],[],[]
235020329959952384,Sometimes you don't get what you want because life has something better waiting for you.,2012-08-13 14:29:00,en,36f111be52d9886c,0,57,0,False,,True,False,[],[],[],[]
234723476915777536,@aubzome hahahaha ^_^ nafish ka naman.ahihihi,2012-08-12 18:50:00,so,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
234722727829843968,@aubzome hahaha. sobrang defensive ko lang. haha pordat. ayoko na pakinggan. :p,2012-08-12 18:47:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
234720853928050689,@aubzome hang arte. hano daw? ^_^ Nakita mo lang si ano may mga ganito ka ng status.. nako,2012-08-12 18:39:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
234558213721317376,@aubzome hala.. kinaila ako. LOOL laughing out out loud.hahah,2012-08-12 07:53:00,tl,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
234357912796004352,@aubzome haha I know what you did last night!:p,2012-08-11 18:37:00,en,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
234200319146459138,@kuagelo penge po. ^_^,2012-08-11 08:11:00,no,36f111be52d9886c,0,0,0,False,,False,False,[],[],[],[]
